16
819 886
420 55 179
525 756 -350
647 759 -350
597 280 177
683 57 -894
498 562 -338
181 214 -205
155 161 -120
511 118 580
678 210 -134
667 285 -889
620 111 400
249 81 982
800 814 73
228 225 -777
650 242 -71
795 282 556
250 148 -23
575 126 -253
665 711 468
55 787 849
127 496 -616
321 755 -700
524 222 359
554 350 -653
438 761 62
358 686 -887
387 376 921
467 483 894
113 754 -162
441 765 -113
740 774 -153
162 224 235
26 495 -811
314 703 -6
681 336 947
146 371 -174
817 490 -667
182 408 477
226 400 702
187 124 -187
809 540 -250
373 131 -484
389 112 -322
152 213 527
681 303 -578
676 93 628
735 808 -11
726 714 -505
58 355 -249
750 659 -618
250 549 -938
525 340 545
718 231 -602
334 387 -967
781 311 -543
202 643 389
702 697 804
495 461 751
488 820 -420
561 602 182
224 749 -128
439 144 -519
161 157 -640
621 474 557
501 324 674
744 161 -665
423 348 838
392 608 -365
323 118 446
143 776 522
161 733 -995
670 668 244
218 307 691
747 773 120
623 732 -108
560 674 547
635 815 -780
653 255 -156
367 331 788
606 333 826
221 258 57
200 194 397
628 192 -101
277 408 -674
142 348 -266
738 356 -333
524 813 608
168 155 223
752 20 -121
40 721 -61
376 765 -730
523 279 454
688 651 292
95 808 775
788 669 -687
432 436 -693
775 232 -966
641 552 145
209 769 659
429 789 584
410 647 984
171 710 -562
680 700 511
219 143 -242
709 674 -362
629 374 311
305 136 -436
541 701 509
366 636 -290
392 777 38
167 33 -589
225 4 650
340 413 -851
51 809 -889
292 137 336
126 112 45
491 374 -963
502 130 -275
211 220 324
337 484 401
501 62 -482
142 229 -773
242 138 -427
44 235 779
502 349 20
130 553 796
376 630 -59
359 167 565
196 184 689
326 241 -613
794 253 -174
110 798 900
693 185 -496
275 568 547
264 459 -506
682 768 326
391 20 -279
317 465 -430
437 242 -462
420 1 -823
98 666 760
233 130 585
430 160 788
425 681 835
215 302 339
13 380 697
336 512 -901
284 566 500
449 745 -603
348 204 -211
114 186 -669
183 653 312
131 17 -134
425 282 -594
745 364 326
441 383 998
795 291 898
669 365 387
522 481 -538
676 339 945
537 732 960
604 529 -432
674 714 -853
50 477 -337
813 123 -687
471 818 -539
198 51 -577
60 48 -522
55 795 905
813 472 -887
725 537 -933
222 571 -612
784 105 605
295 348 66
8 790 -107
282 640 27
645 554 -311
141 790 -695
218 536 231
399 690 -345
708 565 799
482 41 -21
764 814 -966
612 260 -136
802 432 289
465 323 -668
192 809 -31
547 476 980
305 780 601
690 568 238
300 476 925
245 817 997
696 668 977
340 211 117
546 23 -759
776 620 -816
439 114 51
745 118 -698
701 753 -547
17 487 -536
810 128 671
743 230 251
516 177 -556
170 376 727
578 35 792
456 525 -975
746 524 809
291 686 -871
297 360 -444
501 220 175
485 526 539
301 297 362
516 269 -466
436 233 -319
795 459 -684
763 203 200
722 313 -858
125 541 -577
8 814 209
485 266 480
423 523 -964
621 114 -83
629 215 -78
477 171 559
238 792 -386
179 318 416
94 178 -278
206 412 -26
626 93 83
514 487 902
722 630 -689
574 723 -92
550 101 -295
64 383 86
398 302 929
480 695 831
570 21 -598
63 220 -274
368 1 -237
237 461 723
34 733 356
684 270 -991
339 784 988
401 535 177
311 427 468
191 724 -517
984 918
591 477 -522
606 514 641
88 979 -802
190 200 5
665 319 52
480 871 218
354 637 665
460 23 -243
330 224 -21
44 370 600
217 813 -26
209 658 -244
627 979 330
283 443 276
272 303 709
144 952 -409
247 297 -571
695 702 527
674 117 689
740 425 738
346 958 -919
879 39 460
26 435 367
492 958 -877
395 788 -340
317 592 905
539 445 253
889 601 828
324 236 -508
820 50 -737
483 242 -83
903 909 635
323 298 -143
128 144 71
30 243 -655
683 636 -162
407 966 898
879 557 -399
154 435 -772
422 895 -906
810 257 438
146 790 112
79 505 -582
302 797 49
398 214 -866
405 253 894
310 615 -177
507 200 808
819 657 651
375 649 -133
553 409 -69
268 452 -849
317 170 -478
469 608 134
576 865 572
704 729 -723
481 267 -109
47 611 274
144 513 838
103 371 46
525 12 -632
3 787 -618
177 861 -38
550 265 -594
42 230 691
631 510 164
187 104 -828
32 832 404
973 628 -137
9 274 386
621 938 173
478 475 984
199 828 132
476 60 -340
509 418 86
532 348 -984
815 885 89
483 123 -508
343 572 -332
755 81 -515
419 569 551
232 430 170
620 196 -789
324 24 673
123 265 -13
960 769 555
316 232 -749
574 302 769
332 260 -218
424 605 356
352 960 -756
16 1 -292
140 737 -281
340 309 675
556 848 10
854 216 -183
257 604 741
588 633 -995
470 802 -713
917 176 -285
203 938 115
442 473 -45
97 710 759
349 663 567
947 925 205
434 587 -194
131 403 743
725 195 -404
270 495 -566
828 125 -933
83 155 867
269 197 -663
976 289 -739
169 775 -90
241 696 206
835 928 -630
538 809 -15
824 9 -934
599 131 292
441 350 555
575 843 83
596 165 60
643 181 169
660 954 -164
63 802 413
278 295 519
27 50 -559
96 347 -414
673 484 -30
385 875 702
827 53 362
339 638 -344
30 139 949
307 2 -329
834 306 -90
445 552 208
942 841 364
910 666 -687
204 553 -14
191 130 534
545 145 -622
67 436 -291
345 520 829
588 640 485
885 549 708
636 269 796
724 485 628
130 861 245
770 683 -633
154 788 939
553 794 -871
693 870 863
448 52 -83
56 619 515
63 15 -810
907 335 -336
885 490 383
651 400 674
919 908 737
249 501 247
555 466 -211
559 795 -957
185 798 -663
808 51 -415
479 921 -678
872 421 -993
931 684 458
806 197 -973
154 277 439
416 39 444
46 346 704
659 33 -486
30 15 111
895 706 540
782 80 -151
611 150 629
848 856 -131
531 73 919
256 841 702
861 410 -905
458 596 442
91 320 830
931 357 30
429 505 225
858 538 -928
357 161 167
442 486 634
974 828 -63
256 833 770
24 797 349
68 194 -874
260 150 -569
764 297 544
253 760 770
157 951 10
436 191 925
117 812 -321
786 231 -460
968 310 -780
93 888 798
255 851 90
934 15 625
901 353 -772
410 684 -313
110 279 -440
506 471 -280
544 338 -524
362 592 590
180 102 739
741 730 629
135 832 361
533 651 168
419 703 956
911 554 -922
86 226 885
825 317 -590
944 329 606
78 289 510
500 428 -690
159 799 -669
474 621 811
34 575 717
126 526 -688
688 400 -386
896 846 368
275 494 653
166 542 -967
741 948 -340
501 243 -180
40 704 -469
954 569 37
14 283 -214
824 103 -476
575 733 -5
735 280 398
122 514 112
785 335 981
979 572 -455
560 192 -998
426 52 459
832 111 822
196 318 741
622 980 -252
382 806 -709
910 390 219
6 529 824
796 315 -807
113 244 -416
739 934 -633
262 485 493
441 740 268
982 533 511
640 460 475
796 810 -986
675 318 -507
41 147 -538
61 792 -122
734 618 320
281 38 -235
101 258 924
233 14 67
740 8 -919
205 914 -187
125 386 -268
839 396 351
560 374 -725
589 437 -940
499 108 -249
169 708 -689
677 471 495
166 407 18
727 219 271
744 419 -733
866 60 889
843 44 -414
851 85 -898
521 965 351
633 758 -828
690 560 368
468 750 -323
319 842 949
717 707 -103
564 655 118
198 862 -877
477 506 -136
751 540 -938
526 347 -697
63 918 651
758 10 -129
363 332 -422
147 383 868
314 134 21
959 540 -770
750 948 -211
786 436 -689
153 605 -426
759 967 -144
281 734 -485
311 98 336
514 730 -14
972 273 -778
634 535 -419
280 377 909
960 287 662
21 431 136
440 771 204
207 298 523
495 486 -687
621 612 -592
634 9 -895
115 240 621
119 378 555
566 351 -170
401 204 -209
375 131 -681
195 193 304
593 760 948
44 206 213
722 575 -978
354 601 -566
38 306 40
183 202 -462
295 520 7
214 132 -8
684 906 -679
91 21 810
14 83 -168
550 144 131
974 598 -454
640 694 -13
62 336 -284
417 43 -875
232 467 -234
652 332 196
474 462 649
286 25 -653
109 960 302
161 268 499
395 230 745
723 229 416
258 486 745
890 579 -372
464 669 722
709 379 -736
391 863 -347
795 729 -620
504 981 285
139 975 -139
885 276 148
273 575 126
692 902 -43
512 554 -687
97 777 475
774 475 -47
919 718 106
359 37 -959
948 490 -544
898 747 640
748 367 361
808 891 -458
819 175 -226
687 944 -910
466 161 408
963 906 -886
303 308 91
476 388 542
815 140 335
609 59 817
728 927 331
521 618 411
458 879 -734
833 640 21
59 138 42
674 28 625
547 983 -593
539 105 990
627 661 171
31 81 -880
925 623 -369
933 945 401
569 409 -5
258 787 -123
895 804 64
173 790 -337
271 593 909
204 376 -526
190 441 785
430 483 388
130 761 -549
341 90 -40
607 575 -110
62 20 407
435 30 -745
311 559 943
391 165 559
304 872 -782
98 639 -544
24 450 774
818 297 584
846 552 -804
590 799 -730
527 592 -859
153 753 -326
93 283 -731
504 822 -456
254 240 -173
500 370 -969
289 865 -119
950 516 -600
380 748 227
950 946 164
797 534 -71
613 410 35
736 892 270
705 176 -541
561 83 -289
409 8 308
552 735 866
60 859 -759
356 675 750
803 52 -33
813 942 -761
35 722 -697
221 472 -118
948 561 -281
439 535 -397
858 170 -374
687 808 367
83 517 -603
517 804 358
281 665 -320
451 895 -420
317 190 283
943 210 -567
437 592 467
936 414 -559
625 132 -783
704 361 203
282 935 -583
827 512 -497
963 195 -867
499 748 -177
661 701 -536
108 885 599
842 553 872
315 8 -627
517 465 129
374 243 42
681 198 -613
701 493 772
805 221 730
894 713 -208
965 246 399
361 721 -697
208 29 -928
358 55 123
299 626 308
692 241 993
146 409 -137
521 225 576
230 433 802
196 538 946
317 130 506
809 795 547
290 811 575
129 45 -38
395 282 679
14 932 57
977 959 -542
125 331 528
1 488 -924
888 34 -676
934 746 -60
582 344 -317
502 36 -761
387 550 -719
642 948 236
324 450 -332
716 527 -925
306 590 -505
207 897 152
575 243 -888
772 96 -393
929 273 370
826 259 484
918 144 183
325 172 -865
236 743 -26
420 791 936
528 881 -48
370 162 -296
645 674 745
781 298 448
943 98 260
697 931 -977
93 125 964
125 92 575
306 934 453
28 456 -972
6 470 933
925 918 121
154 792 256
666 274 -377
313 96 987
683 34 -470
48 84 -706
544 131 -954
142 163 -14
255 686 -870
626 176 -166
522 968 -589
597 921 465
828 619 -486
7 362 229
945 226 -288
490 775 659
646 155 797
760 735 490
535 538 125
516 543 48
281 811 -329
42 518 -312
341 5 437
223 807 -811
121 342 -469
975 482 893
982 623 -958
928 253 -970
824 729 -321
575 914 -104
163 636 -913
745 743 237
320 102 160
705 814 831
822 539 770
542 293 153
39 372 -479
478 907 160
754 383 724
305 169 -575
84 695 53
890 915 -278
111 346 -398
235 932 511
490 95 390
450 347 -68
265 393 -917
319 915 -878
108 342 213
263 953 -907
666 592 479
381 281 -947
283 951 243
739 641 -183
665 936 -377
949 543 -619
719 376 677
177 906 480
489 20 705
573 702 124
535 238 -40
171 7 -276
585 704 -51
144 646 459
616 859 -431
798 521 877
438 105 675
514 256 -875
796 480 365
671 481 -50
971 911 769
422 563 309
270 421 607
360 434 817
420 311 -306
638 686 440
769 517 -59
866 376 -178
655 738 331
753 380 579
229 747 -643
161 737 -583
892 265 921
23 890 -369
309 825 -499
83 864 830
923 35 333
152 573 -26
937 90 -487
461 34 -470
123 311 -251
796 451 -235
390 570 584
176 601 -178
398 282 102
589 123 197
559 664 55
812 251 406
88 16 -966
825 784 241
513 367 -967
780 923 -369
738 88 -278
214 456 -497
424 797 -641
706 380 48
926 241 698
255 127 230
366 90 -278
851 722 -890
45 81 -186
72 840 880
365 939 -246
704 263 624
55 84 -517
541 929 -571
507 213 963
934 145 -783
595 655 784
806 222 -566
732 561 829
366 339 854
182 689 366
1 420 -667
227 976 789
966 690 971
210 638 -754
867 11 247
82 724 -586
600 889 181
705 529 189
211 425 348
361 161 230
613 30 621
253 20 777
660 240 -644
876 648 -843
222 828 -995
581 652 -463
873 616 -168
772 312 -814
239 318 -99
352 218 509
900 859 -979
99 680 656
129 601 270
303 52 -515
692 571 -949
46 880 788
549 914 -758
788 482 640
648 252 -921
497 464 505
542 461 -761
615 242 719
358 547 -9
12 262 127
74 633 247
815 454 828
190 135 462
140 856 875
791 108 -124
497 15 900
185 465 -979
359 844 -567
657 292 678
718 241 -771
760 126 960
520 599 -53
905 26 433
224 819 -374
323 170 -177
103 196 967
427 761 777
425 714 -40
861 613 -450
139 954 812
590 251 242
43 474 237
346 610 -475
35 656 -608
901 384 -830
436 315 508
938 333 -356
690 817 194
133 889 -114
668 873 542
888 683 789
401 526 -452
334 190 -352
770 455 -95
292 170 -333
510 382 940
93 783 437
759 167 820
599 536 -960
504 749 469
749 203 -628
719 10 991
547 744 912
292 520 292
787 316 -150
662 9 533
466 271 -258
240 900 -201
373 20 -332
761 801 892
773 434 -867
96 147 356
748 513 -248
32 924 -990
931 426 258
171 514 -302
37 436 -570
464 109 157
337 119 -277
184 540 725
45 25 -548
834 14 556
957 876 626
895 649 -17
548 416 -808
738 70 491
801 296 33
977 138 513
817 354 -89
910 612 627
828 776 686
620 347 -975
110 319 -974
698 387 -423
180 230 426
726 630 221
102 73 751
649 968 305
176 136 117
808 593 -16
206 107 -906
248 857 45
388 186 -959
731 197 -408
470 818 -698
172 159 349
182 764 408
572 195 917
279 141 867
268 213 -190
213 739 -446
498 784 -683
647 561 795
299 266 -218
878 578 2
286 337 -814
368 850 -882
719 760 962
208 33 660
363 218 -168
351 108 -151
206 790 -581
800 633 -730
498 603 -448
516 899 682
204 739 -180
388 454 -335
895 607 958
258 762 -195
821 681 398
289 939 -573
352 704 -940
684 562 -761
863 525 -687
942 444 -763
31 728 931
520 170 164
205 106 159
670 476 74
139 543 -634
241 118 -138
796 693 -624
758 468 -336
334 572 754
754 778 -991
774 372 493
236 824 -556
680 649 -28
99 343 -726
387 655 -896
699 676 743
305 414 -442
467 406 -721
690 821 553
183 674 959
417 698 920
387 394 266
807 266 192
532 862 -259
733 829 835
523 839 -99
926 38 292
134 968 -993
828 31 -553
625 917 721
793 547 885
922 362 883
171 82 485
91 76 527
144 514 379
62 53 -40
285 540 -797
842 499 -276
739 384 -679
693 231 424
564 308 202
241 592 534
797 54 289
445 348 957
218 706 883
579 521 -509
98 245 144
298 789 722
185 321 -961
582 418 628
66 383 -196
741 426 748
627 302 -473
212 719 782
374 889 361
756 404 125
535 352 652
401 940 -895
197 447 476
814 766 -783
520 813 762
49 254 -324
178 655 301
267 161 117
14 697 330
409 959 -964
148 887 990
221 679 -610
786 685 63
672 425 453
143 421 717
656 255 744
584 686 696
720 695 4
865 267 734
256 846 -451
100 940 -719
599 760 233
506 747 295
325 332 458
131 301 -155
292 777 713
835 947 -147
657 583 -755
886 49 168
930 33 78
698 198 -752
104 672 -277
889 609 -808
831 785 719
141 366 -173
91 770 868
190 70 5
656 891 -977
94 957 284
672 64 -283
601 40 714
966 813 -919
357 537 -952
877 351 -221
93 891 -804
127 886 -664
427 213 -608
772 463 231
974 787 -284
58 56 624
224 978 -25
705 85 209
593 823 104
298 572 -237
303 247 889
664 260 -484
214 683 -540
82 514 986
907 103 239
921 283 -73
56 444 268
345 519 -371
638 260 457
619 690 43
929 594 -681
33 135 813
325 741 -820
543 280 566
78 89 -213
748 157 261
68 79 -12
711 617 -532
391 526 860
883 163 836
323 357 -613
502 794 361
477 540 195
579 345 330
779 339 -725
192 340 34
307 476 -513
552 704 -47
586 506 478
2 687 -52
491 412 798
66 618 -174
965 331 -525
951 404 -829
402 129 838
411 14 805
994 876
202 400 394
43 40 497
642 247 -987
798 269 867
323 616 -902
93 270 -656
132 308 -516
679 319 -240
833 357 -68
937 596 -338
741 122 -877
172 222 -952
286 220 273
586 733 153
647 658 -540
756 15 -868
626 787 626
101 971 57
463 229 614
421 708 -843
960 964 -226
287 33 -336
557 289 -939
127 921 559
128 537 977
515 406 -227
953 836 -439
125 896 -342
384 443 -647
523 687 -273
666 322 -813
185 575 -660
122 516 -492
101 503 -941
913 473 48
562 398 -985
175 948 -250
171 42 -961
952 834 -251
608 684 849
434 885 547
17 106 720
839 680 483
681 433 -649
952 403 -626
865 922 922
15 87 105
430 196 -202
734 67 342
58 511 357
833 573 -2
495 424 -740
987 907 -499
41 370 -847
848 564 3
936 658 -105
208 249 397
373 613 -191
910 105 -113
213 285 525
131 334 -988
777 301 -349
870 726 -646
615 789 -921
314 966 -245
92 376 -931
50 169 -118
759 411 710
26 24 -937
731 119 892
931 805 -452
961 2 -946
974 984 -563
554 973 113
332 377 678
519 289 28
804 35 291
595 773 -657
725 645 -944
935 672 -72
619 770 -275
303 589 -869
638 523 -795
397 54 -618
630 962 747
857 97 706
156 571 233
90 722 -712
900 472 806
712 167 -226
156 321 -485
193 968 588
792 406 73
908 436 -357
161 837 -747
356 85 -17
855 317 -215
245 277 844
417 495 279
431 245 -316
803 595 -669
879 392 -4
335 636 75
961 990 -150
427 507 16
431 87 153
69 980 -268
751 406 -673
303 516 -764
255 811 -835
414 230 -195
312 433 -500
463 136 389
459 779 400
923 641 863
914 127 -331
435 758 975
236 69 296
814 540 307
690 187 -148
338 923 -101
482 553 -658
636 869 808
151 260 -265
753 328 -516
690 546 -57
557 832 593
370 878 -686
695 374 14
516 718 850
470 393 -832
29 228 307
311 746 950
413 950 -762
619 419 506
868 954 695
798 61 127
775 563 694
645 781 -556
993 232 336
531 616 447
394 684 405
513 782 -186
860 260 31
43 284 -853
975 114 -853
482 2 -759
198 800 -736
259 177 -799
910 51 229
399 783 938
469 596 259
849 257 -282
714 827 218
964 785 -320
24 426 160
865 566 572
697 559 855
951 516 699
386 271 97
430 602 -413
770 874 -166
530 365 821
172 777 -415
444 154 -775
464 328 654
941 122 254
133 115 -815
858 890 -814
765 940 -843
419 582 600
785 873 -229
120 697 153
421 253 -250
178 826 -194
835 688 -21
14 176 -472
202 97 -666
663 314 -614
291 189 -664
323 558 -420
525 77 57
417 46 -46
806 353 946
30 267 -356
279 793 -88
634 815 -863
981 949 -385
388 378 840
215 940 -4
277 380 -791
763 597 541
255 164 621
438 79 -951
848 116 233
52 599 -565
657 944 -828
345 199 22
904 440 260
948 345 -815
307 23 -899
117 426 919
539 939 -265
971 806 -262
353 838 -766
955 763 280
67 24 -375
938 320 -495
638 82 98
194 666 -435
188 473 822
234 750 432
861 333 -267
222 437 -242
745 57 -673
355 213 -562
79 680 744
74 608 334
630 698 -835
311 186 -801
939 321 -169
748 56 361
748 292 545
802 452 335
459 66 -953
22 950 -874
39 435 -685
86 299 -971
208 91 993
855 409 539
617 243 128
737 54 455
404 85 354
621 883 -62
142 223 156
93 66 162
742 697 401
15 8 -332
254 453 -688
907 5 -113
786 61 -352
228 931 968
522 145 997
64 753 -311
312 78 -750
799 355 -445
718 879 168
804 390 -826
864 23 432
38 818 909
835 306 308
844 548 195
748 236 834
831 778 -857
641 619 641
109 848 -837
540 608 -848
216 260 362
447 60 -793
195 833 -728
409 146 -353
212 733 -440
489 166 352
608 289 248
706 82 -539
841 253 279
625 448 651
238 572 -789
465 963 -681
130 440 -958
492 59 90
959 588 850
154 583 -872
639 585 -35
640 472 850
16 870 681
1 416 -632
221 121 -334
549 117 -609
853 11 -751
542 677 -384
547 398 421
769 950 -978
355 751 -579
458 887 119
135 173 225
214 816 -77
617 137 -951
527 164 -523
681 419 396
719 274 -596
681 287 474
876 164 636
777 477 -330
799 860 -351
699 901 535
511 29 123
159 587 654
752 41 -545
696 967 -229
754 806 707
368 880 773
853 840 -860
881 739 48
575 13 909
365 975 -473
553 612 859
679 321 -293
261 444 733
592 675 -865
12 533 -279
956 526 -484
512 680 820
230 552 854
889 539 -439
686 36 38
361 56 475
757 293 414
594 237 -540
695 660 -107
90 840 425
716 11 -691
669 169 455
577 805 -696
685 958 -325
456 956 29
363 778 -927
951 445 969
845 383 326
464 608 -528
784 430 96
936 15 -707
560 115 212
874 935 -881
688 108 261
395 484 604
218 108 -386
86 92 329
881 437 -834
575 380 -729
4 696 -106
539 172 -611
269 109 -618
190 758 893
561 43 -70
819 648 569
772 23 876
20 379 -10
861 897 620
185 767 -704
162 90 673
112 903 880
820 392 855
809 128 929
805 860 663
530 641 -86
361 103 440
68 912 65
823 772 -623
817 822 328
807 589 990
631 840 383
243 472 -203
875 403 972
597 482 -97
651 91 257
510 529 -912
234 788 -505
705 630 353
790 497 -104
306 707 155
584 449 371
655 726 -792
794 379 653
986 308 249
757 739 796
953 664 -969
634 116 -268
734 968 46
576 463 -504
552 241 -167
899 654 820
463 12 -535
341 158 126
544 548 -298
935 563 455
218 459 -298
240 475 60
965 481 -626
511 251 258
602 158 729
756 612 578
357 378 -452
559 343 -218
40 448 314
358 890 851
968 69 453
222 783 685
661 859 944
732 501 -331
902 617 -586
67 400 -859
645 793 -689
184 402 462
782 528 -883
16 402 727
736 353 -150
183 841 385
475 711 637
675 576 -891
165 448 -14
903 579 -317
681 139 -65
885 189 52
543 330 826
673 413 -114
447 527 -501
953 431 395
965 420 773
470 697 567
857 355 857
679 261 -81
27 234 -627
577 157 830
298 167 -398
64 732 -986
628 377 -129
907 418 -96
624 266 543
385 877 -504
153 312 375
46 931 -206
415 422 -558
815 843 561
972 370 -222
966 881 535
395 550 -278
544 298 625
738 59 19
122 629 -207
974 577 -691
37 929 899
196 896 606
533 65 336
579 149 497
874 832 91
317 458 -648
654 781 925
929 700 377
889 121 -775
223 548 -581
707 885 627
307 616 537
52 156 973
742 739 617
112 55 -424
826 773 -367
327 85 -498
160 605 -316
914 415 -873
265 391 -43
590 549 53
939 332 694
607 132 663
123 459 237
560 712 -162
173 969 593
917 918 930
676 124 258
11 764 261
543 647 471
125 634 576
22 277 -93
763 430 180
285 968 -650
193 801 -274
393 131 -921
667 157 638
313 181 -719
125 769 -522
207 759 -797
212 176 -294
82 482 862
426 126 -962
535 673 804
674 208 -672
692 21 -398
551 973 598
519 244 -544
443 10 -711
915 223 -341
280 306 373
637 392 628
665 336 -27
839 40 730
285 188 56
33 702 -20
967 505 37
363 538 896
979 872 305
716 448 -434
927 472 15
895 984 947
559 691 -904
752 88 608
745 567 127
290 214 -311
125 975 176
405 769 -326
783 333 -679
679 445 -215
875 371 557
621 481 710
78 901 6
642 936 242
979 32 455
185 817 109
893 814 531
791 543 144
661 30 -68
250 718 669
163 926 -798
698 930 25
2 378 -94
44 534 -63
877 37 -434
252 762 476
375 459 -789
147 953 22
339 787 -354
802 267 -304
480 218 -526
291 38 -34
530 747 111
471 766 118
343 314 -124
356 680 105
899 711 949
30 108 980
795 63 788
156 948 -904
627 172 440
647 755 -369
137 156 407
738 170 -493
484 903 625
964 584 -301
332 453 -11
46 633 -886
345 624 -178
305 360 523
504 327 -121
45 71 -712
220 987 875
444 327 725
145 576 -189
612 648 92
783 601 398
208 369 361
248 898 347
444 993 -35
522 314 265
327 73 -610
495 306 -18
431 322 943
791 629 -512
733 628 -428
695 253 -571
921 943 -246
134 861 702
718 102 -34
671 723 -985
477 337 452
955 317 643
438 497 623
898 245 694
702 819 -197
801 681 403
854 555 -297
896 343 -944
905 406 6
73 685 -740
831 530 -810
281 638 -568
981 179 -872
486 604 799
507 139 326
792 707 750
958 259 403
740 496 -846
553 901 536
133 662 969
816 661 940
766 862 -956
164 445 358
248 316 186
351 48 -811
371 688 307
857 269 -354
58 94 -848
808 139 964
933 555 -191
849 164 -490
432 367 -320
475 503 592
593 330 -350
492 926 113
131 895 365
24 109 -343
207 83 -250
221 460 -124
178 281 758
893 338 -830
927 605 907
933 687 796
883 41 477
68 832 -261
555 827 492
794 847 666
494 991 907
69 213 253
251 912 178
42 285 -617
978 767 -149
165 919 637
503 731 658
656 118 -237
193 657 565
763 63 36
134 198 705
686 748 156
648 885 -357
143 54 -6
773 259 -393
448 126 16
949 540 -77
377 948 682
906 250 577
124 441 -75
410 983 904
30 763 -334
394 231 -426
965 916 438
138 146 -728
111 340 914
978 632 -555
662 12 -133
508 95 -216
542 440 -128
927 676 -720
898 841 936
264 983 -660
976 328 -64
565 105 592
77 779 -215
477 115 334
721 972 -550
736 704 617
714 120 773
541 474 331
679 2 947
119 217 -63
818 173 -912
81 820 -130
523 236 -361
17 147 -258
522 201 294
573 429 -292
684 754 -684
333 657 -35
631 730 872
220 119 -49
881 462 151
614 508 -403
388 525 487
98 813 -140
783 377 355
11 414 -574
643 561 -723
191 934 731
370 910 975
711 301 -31
965 717 -100
815 440 -753
111 187 -778
609 511 817
461 491 182
136 218 93
637 505 -861
601 93 -442
402 381 53
635 692 -774
552 307 776
407 608 -403
190 634 255
833 592 -854
743 800 561
245 482 -186
539 122 716
889 449 736
957 919 524
714 409 -360
379 566 -826
464 246 536
752 915 824
256 639 -641
240 314 -170
105 210 -786
211 635 988
178 820 -753
232 772 -909
699 805 -771
869 699 -420
671 152 985
190 511 448
828 583 -880
644 162 -315
439 609 -547
927 429 794
430 191 -706
301 162 107
74 78 -814
491 915 -509
965 930 172
65 722 -937
453 462 236
198 453 851
562 231 -353
214 740 915
747 71 465
477 1 -137
814 329 827
17 846 -747
911 696 999
784 251 -436
106 765 374
148 141 -645
618 69 372
709 85 -150
564 185 -628
415 608 659
248 408 -869
421 708 712
404 832 -661
223 160 546
491 597 -218
904 15 -123
151 493 419
779 763 -105
794 501 564
434 690 863
807 819 618
461 464 -304
974 923 699
373 704 215
164 962 -150
878 131 -819
641 125 -960
435 463 557
449 983 372
911 446 -172
263 222 621
95 784 34
35 735 -145
260 318 -588
447 604 682
391 539 -619
585 483 280
378 250 37
963 685 431
185 290 588
438 454 424
874 487 266
435 820 223
531 3 890
10 939 558
32 539 -447
634 386 98
277 430 -240
581 486 -705
36 450 -88
494 574 655
356 505 -442
624 900 -693
558 152 -704
711 348 -102
741 63 -906
775 516 -217
36 418 -146
622 402 824
787 318 -453
207 455 -846
390 41 -876
297 17 800
83 325 71
827 826 335
930 294 371
507 53 -894
273 139 -801
286 958 -290
518 699 474
144 26 80
136 110 -341
971 583 720
982 690 -13
452 7 96
715 186 -588
164 332 896
203 855 -760
789 436 865
340 809 -211
512 594 -449
840 473 -43
637 332 201
656 216 157
228 399 -989
431 553 763
915 62 674
318 109 790
92 583 -530
20 631 -697
469 494 282
226 289 967
331 459 358
839 120 -502
979 839 921
186 527 827
361 60 -401
548 16 -130
758 928 -583
973 299 22
920 723 -676
57 754 725
601 901 345
870 163 -255
647 381 21
774 726 150
496 774 959
53 139 -718
905 302 972
916 894 62
27 434 -700
92 806 -568
421 842 173
931 257 624
158 852 595
97 911 763
347 157 -472
972 778 -235
37 899 -262
780 709 14
551 644 -916
840 525 -265
153 148 -273
206 267 388
909 727 630
791 598 530
776 753 -204
765 827 945
936 725 932
611 971 -410
960 603 -809
822 447 -952
488 51 475
302 672 599
816 40 529
110 495 -409
516 728 -270
488 471 -618
372 870 511
652 492 945
168 933 764
864 517 247
869 393 502
716 38 -547
761 105 690
964 900
49 299 664
381 127 101
23 607 311
436 856 240
117 20 -213
652 597 -277
314 877 -16
358 413 112
475 711 479
915 480 -831
11 798 70
372 832 -900
355 445 691
762 25 750
887 299 112
223 20 -102
793 232 -261
62 238 388
324 584 809
868 290 -395
955 933 748
249 661 -247
815 732 -654
653 597 404
685 254 729
75 191 880
219 611 499
612 487 570
278 156 451
41 229 -729
707 248 712
964 827 -99
222 730 -88
902 798 -554
573 55 842
833 498 -920
852 465 243
95 185 999
583 87 923
204 193 116
807 235 -559
291 381 880
906 221 867
412 944 27
315 192 70
367 114 517
418 167 -594
829 329 984
631 620 244
393 562 -693
512 299 -571
555 471 696
579 562 481
816 485 -844
462 322 91
654 197 -632
770 820 677
516 726 -366
615 234 60
300 228 -753
283 572 -133
638 932 129
549 357 602
470 135 102
925 809 72
533 240 -541
452 425 -595
800 639 964
963 106 648
633 96 -418
519 55 -189
296 549 757
72 779 -292
253 393 -360
673 935 859
81 525 -622
570 857 213
800 483 699
107 440 555
831 147 659
357 514 -741
362 213 -606
122 467 -797
737 430 778
915 789 342
255 619 641
634 42 -191
65 95 -750
24 552 -33
263 242 -31
599 266 -316
632 306 -498
417 956 142
468 453 -764
305 686 -689
632 921 591
728 789 753
853 209 393
364 943 -735
262 154 862
55 317 311
592 617 342
793 451 -289
534 466 -932
841 478 918
478 722 -72
