8311 24259
5959 1550 813
2975 2425 -401
7177 2855 -739
1623 125 549
716 5131 957
549 5704 199
7366 3487 81
7229 4118 487
198 823 -966
5852 3803 -805
4085 1495 285
8278 2015 438
6990 5493 -82
4753 4160 -202
3389 6393 -550
7955 7964 1000
8128 2874 928
4045 1471 741
6983 92 -551
2933 2691 -361
7821 3182 123
3140 6622 -548
5146 6603 -244
67 5667 -351
5370 2131 -50
6790 7533 -761
6934 2981 -666
3698 5274 -719
4388 56 380
4038 2218 243
4612 6806 -896
2472 4765 -629
7977 1054 836
7930 5990 744
3804 4791 -346
5832 5258 -165
8307 3343 609
8264 5337 -39
6660 6837 697
5043 924 -613
4311 6183 -745
1880 2385 -751
5099 2795 -679
3507 536 295
6851 3583 -371
6731 579 673
1265 6031 472
1698 7590 171
3325 3273 390
5558 221 -281
2537 6141 -814
1576 4926 712
2387 3270 347
3450 8270 -584
2065 3518 -732
4242 6340 -882
1490 1072 40
7159 3542 -122
4370 5081 347
5214 4823 272
5916 3610 -948
5720 1412 -297
4272 3931 -695
3377 7070 937
8150 4508 -857
7202 5688 -39
5480 27 -799
6752 3208 -37
3997 1 817
2455 158 -99
5171 5182 -628
2581 7527 -175
4043 606 263
2907 5744 311
5223 891 -50
8291 1339 -379
761 6212 819
3062 2187 878
7290 1477 68
5181 6268 656
3776 962 -40
1108 915 196
2597 1209 516
1415 944 -94
4771 2126 241
6615 5402 880
1837 240 69
4486 5082 -509
4779 6697 620
4496 420 -762
4797 698 109
7994 8294 72
6920 1232 700
7069 4108 -205
3541 7329 23
6088 8011 -577
940 2207 -279
4295 548 -812
3714 7799 -919
6541 8270 390
7538 4243 -776
6041 838 -506
5862 4489 -194
6300 549 -698
407 4457 316
5156 3165 602
3049 4185 560
1906 3998 -25
4613 4261 -994
2488 5052 -304
1872 7998 115
5890 917 385
2951 7172 -168
3002 1614 553
2661 4192 -146
7138 5006 -918
2289 415 313
3919 7088 683
3493 2078 -44
5728 2832 -797
5288 5342 897
8038 7202 467
8304 1583 -956
7939 2284 -307
1457 304 440
8103 4671 -884
3456 3758 -740
5633 3490 139
7638 6298 -107
6547 2128 -415
842 2857 -228
4123 8161 -32
2703 6590 -401
2341 527 -612
2972 6974 -249
3651 4326 -119
5986 6120 911
7012 6942 -542
8122 796 -709
4062 652 813
145 6289 -374
2512 5265 -258
2233 3844 -273
3223 1091 653
3110 1453 392
2804 4373 -803
262 3391 159
3679 4426 -452
5878 379 720
6814 4468 -465
7300 5389 172
32 6393 -5
6560 6617 609
5338 5728 947
133 7671 -92
1529 8008 746
2353 103 771
6836 7306 -346
1863 5310 594
2824 3096 -749
7653 7876 776
6815 1553 -341
6692 6407 -306
5400 2769 986
948 5670 -150
560 1086 -293
4483 8113 74
3773 4567 882
8307 7062 377
2071 6417 -990
6657 4032 284
3189 7849 127
1042 906 -476
3042 727 -586
3379 688 -907
3637 279 914
7466 961 -770
7778 2537 749
644 3450 -59
6659 5479 -726
6644 5787 -525
6917 1416 681
3038 5298 455
6511 7600 193
20 7564 47
5196 1901 -163
1624 7055 -323
7271 1009 -461
5841 3568 -440
7240 7893 -165
515 6628 643
5895 2372 637
4046 607 996
2362 1655 937
1150 1655 563
4633 4865 -997
7580 6804 -398
2102 3614 -305
802 4131 895
7118 5852 -198
1987 5995 826
1395 7655 -105
4720 6204 -755
990 6159 -881
1887 1805 337
5378 2130 -530
385 6594 34
7524 6400 522
7086 3951 43
52 548 -759
3500 5683 -18
5889 4373 984
3826 1267 607
5113 3469 -372
7789 1598 646
4076 2336 143
1279 8083 -293
4283 5846 -899
2083 736 -433
5071 2297 -133
7725 5463 -805
6495 1160 -267
485 4441 -629
6782 5992 -52
2303 7284 -923
7996 280 -388
5954 7439 358
1880 5676 159
7625 1885 -46
6145 238 351
7698 4423 598
3307 5381 163
7311 4768 210
5533 909 716
2388 1741 243
10 5161 -482
5227 377 -75
1998 3899 -391
6043 5805 633
2221 920 523
5533 3305 193
6810 1179 644
7568 5059 330
4333 3004 -794
2068 7939 -182
680 5890 -839
866 6645 101
5845 4814 -313
1132 7995 380
2654 4529 11
3630 2194 499
7331 6956 -899
1504 7009 -66
6326 2956 492
5945 5807 -985
5493 2056 -558
5333 7910 -365
7806 7661 56
3479 7199 -116
3897 2778 -251
7037 4973 411
5450 2339 90
3207 7147 41
7880 2114 -158
6599 6648 -818
5640 4046 572
1940 5231 -429
275 3621 399
1974 3073 267
7090 1058 737
1577 7456 867
4154 561 -955
6697 36 462
308 187 -611
3702 4756 -138
6783 1274 -688
467 1970 -24
1165 2638 -66
2578 5250 -175
3493 6721 141
5140 4507 -182
4292 1963 725
2989 2521 -172
5926 7908 593
7659 781 -87
7642 1722 -182
6 8263 -57
3655 611 -556
1237 2190 -882
7521 7197 -575
5359 5585 -481
2489 1897 42
5012 2706 -751
7976 1718 887
6818 2001 980
6970 125 -702
676 3207 454
1588 4009 590
4429 4024 -810
4098 941 769
6455 6488 462
2208 2853 -536
6467 3260 -55
3711 1322 -33
1379 3305 35
4328 5873 -542
5383 1792 635
817 7571 267
88 618 -188
2450 2633 -831
1801 3551 935
501 199 -800
7914 1907 255
902 5460 -1
8020 4917 424
7933 799 -394
1853 1761 407
5612 7647 752
6110 2685 -32
5326 2560 221
4881 4988 -656
5019 2607 -82
3809 2227 -613
5578 4347 -593
4136 7117 675
5557 7094 -163
2666 7081 546
4254 1605 -641
6919 432 257
6621 6152 -679
1304 2147 678
1233 7317 227
3151 2740 145
6380 2572 -243
320 2811 954
1231 5190 -935
6328 2173 -754
7304 3061 598
91 1155 53
7674 5127 -31
2267 6846 -442
1010 4758 -437
4707 8057 406
1539 1156 -964
3042 1368 -104
5740 5253 177
214 5240 -187
463 440 -930
6222 6121 -147
6544 604 92
7038 2612 165
7526 4770 -348
2930 413 -550
1458 3311 269
7979 3868 -314
314 3662 352
2286 695 -424
6508 7097 690
1830 4714 610
3034 4790 -387
2791 7717 734
3850 1965 241
7371 7632 -693
3960 452 -616
7775 2165 -961
5423 4353 756
2919 7136 -874
7838 5183 387
4768 1828 -998
6888 4441 663
935 4513 -19
2683 168 -425
361 4652 -18
8146 2017 941
2456 424 512
2590 6549 407
5762 460 132
6056 5740 263
4712 3282 -672
3871 7507 888
2320 2816 -780
6548 356 -283
4983 2447 119
1104 4424 340
1668 7119 -97
1276 7381 127
6786 3435 501
3175 6085 709
2164 8073 -215
5131 2581 10
2775 6114 247
5498 4589 -134
7275 3178 236
2821 1272 291
6435 6363 757
330 2061 172
5763 8273 784
5336 3069 -865
2361 1797 -673
8068 4379 -417
7621 7370 -406
387 226 479
5215 4607 -823
7112 4142 -118
683 3692 743
5377 4665 -87
1858 4204 579
8166 2374 -926
6485 2659 -40
2915 6843 -293
5748 4350 476
993 8249 41
8232 3582 818
247 4856 704
2341 1972 -549
7306 7833 -471
3160 4951 -441
4121 5801 -101
5446 4773 -795
3404 3313 873
4777 3229 -510
6665 4463 -273
6879 3566 -754
2434 5116 -227
2119 8026 119
1987 4517 414
3619 6614 -369
6496 3218 1
2316 980 641
4014 8001 384
3815 4519 -185
8141 7724 -614
3600 528 266
3925 3453 -867
6773 625 691
3489 3271 955
1599 1633 -592
2750 3267 125
3866 3806 -100
3660 4416 -766
1657 167 932
5181 5540 -844
6948 2960 715
5777 5679 712
7232 4672 -304
4076 1761 865
1902 2401 -261
8199 1271 -502
5045 2102 -767
612 6511 -270
702 6618 -125
2913 4692 976
122 1326 194
5650 1437 200
3618 7732 -454
1555 4331 283
5627 5282 -583
6627 3166 -877
1681 2691 -705
3946 1860 -406
7731 3996 598
404 7460 -80
6338 5712 644
1151 3497 467
708 4187 409
6372 5396 -527
3972 710 -265
5985 4097 -342
3463 4448 -19
4529 7286 -572
5986 536 577
3815 1672 504
7008 8022 -610
5813 3740 -224
5620 88 -138
4263 3338 452
3288 6513 821
6059 3016 44
474 4651 -626
2789 55 -13
6706 5292 533
1839 7861 -896
7888 3726 -237
5020 2752 332
4168 6308 -19
5630 7207 -808
4195 7173 -455
8305 3865 685
7248 3297 664
5953 2984 -295
3086 4154 663
862 3947 229
10 6126 -121
4716 8168 308
6972 6148 985
4611 5999 -440
898 6417 914
1352 7877 -635
2685 5781 953
6352 4488 -388
2566 1682 781
745 4264 -818
2181 2548 -141
6805 2207 289
6418 3349 935
387 4875 -84
2983 2997 743
1992 2533 -247
405 667 80
3931 1258 -708
1813 6325 -526
3704 3185 362
1647 1514 195
3434 4473 911
1998 5067 206
2737 5080 -517
1018 6610 688
2436 7398 640
5772 5499 -291
1851 4150 -681
7428 2548 776
2332 4684 -582
7711 3644 -75
6803 4931 -371
4508 1510 371
1033 3150 -825
2057 3928 -438
6577 3664 -39
5274 466 -900
5858 7838 -874
2774 5459 -984
2063 7457 -224
1205 8 276
3692 5311 435
7934 5809 -935
1575 285 -119
6384 3540 -237
2649 5119 -889
2020 378 -43
1615 3354 241
7063 523 565
5932 3243 263
6992 6258 260
2874 1077 -891
6068 670 631
6319 5989 966
7445 1626 -397
5721 4262 -238
3580 3617 -790
4360 3962 905
6033 5668 -707
1459 4055 952
3080 1587 -570
3610 2963 922
3176 7961 228
6174 790 178
2529 5588 418
77 6241 146
3004 6707 -630
6146 3725 641
6477 4499 -91
5570 8070 782
6343 3234 -407
710 3576 444
6898 1943 -573
3240 6323 605
7149 2168 884
6376 4257 634
4271 644 -497
3768 2256 -919
5473 5652 -298
4819 7154 717
6679 6202 -549
4336 6568 -723
615 3556 271
5773 6852 60
5009 7784 -633
4421 3484 956
3592 2101 86
3357 8256 -177
7613 1146 59
6195 7333 406
4258 7221 -213
3279 2573 -234
1902 1057 -419
1181 6083 -323
6649 1933 -859
6803 115 721
3669 193 -903
7294 1182 289
241 2480 439
5060 4847 636
3162 6257 -832
805 7256 691
4352 6254 -779
7663 27 -830
7656 7293 -169
4564 7734 834
2621 2446 138
2346 1642 66
4942 6741 -378
3049 6110 837
7263 4150 872
1346 4832 -158
7937 2968 -536
2373 3448 -673
6373 5851 -670
8231 378 166
5263 6387 475
4561 4406 234
7052 994 9
8094 5836 679
3752 7564 -572
4808 1724 -80
2632 176 -409
6539 3714 989
2553 2884 535
2090 5853 711
1918 3239 623
1731 2483 -60
1645 5492 -398
3212 2514 -273
4763 6476 861
6260 6233 -513
4421 5286 929
7997 7847 -367
287 314 562
1785 7895 903
7260 50 31
3166 7751 -668
4857 4906 -124
1393 543 -149
4887 6107 -367
7382 5073 979
5979 5396 985
1456 2402 -32
3841 1685 -701
5103 7176 -831
316 5275 403
387 4308 600
160 3393 931
906 4452 -192
3303 8182 483
4317 5691 -740
279 7807 375
2856 5352 95
1231 1944 789
3192 883 -585
6571 5918 26
2920 6461 -428
4261 2250 986
7018 8242 919
4403 7111 -274
7218 2079 464
816 396 -524
6662 8123 -715
2641 2130 313
243 7988 48
7318 7323 -371
1114 2172 -680
806 3242 912
4463 4513 483
2192 7177 -372
5655 8018 721
6092 5023 475
4858 3648 27
1039 6343 98
324 7768 101
3518 61 -893
5211 6843 110
6215 6898 -227
6421 4061 -785
2431 6134 -947
1193 119 738
6144 8136 -965
6509 2968 916
1248 3055 70
7385 6790 -540
4098 8296 -657
4736 8235 -125
2746 646 203
4356 7119 -72
1071 7331 -651
4814 5003 847
3327 7705 62
1739 2482 181
6097 2459 -490
6044 135 10
8255 6741 840
5158 5195 -285
7615 6736 -292
2004 5284 -181
6885 6195 -678
5607 6545 -276
6927 7301 -950
2028 2574 -64
1628 2354 -928
7284 4029 -691
7815 1692 712
196 5618 250
7489 4528 -489
5268 5506 716
888 4730 540
7689 4952 -647
8309 3866 -539
6433 2018 -904
7618 72 -238
2172 6400 853
4602 5144 -724
7419 4185 66
4848 8072 434
7020 7791 -395
7037 915 229
7271 1697 78
2689 1063 17
811 2010 979
5512 1020 537
1955 223 -943
4316 5514 519
7076 6313 819
4976 6737 -716
3824 6152 -550
7903 1191 128
254 997 -276
3542 8085 232
2673 7904 909
4681 2385 -196
6925 6284 546
3748 1067 363
3883 3679 748
571 7800 702
919 6525 -512
6851 2540 161
1103 5529 732
6832 4411 -72
5719 1150 324
2009 6374 -151
5532 4145 -811
1185 1501 53
7479 1343 365
2432 2510 883
7614 1174 -457
3944 1063 468
4475 7416 649
439 7503 653
7940 5999 -308
3644 813 969
3887 3433 846
7529 516 -71
5329 6837 -339
356 5025 458
2441 1521 -795
840 6598 294
4759 4017 108
4044 2149 413
7254 1562 319
3589 4997 922
2472 1703 -940
4570 4486 106
7833 6821 -417
1351 639 592
3346 1299 570
4276 866 270
7955 1308 944
7948 1781 983
992 665 806
288 3583 914
7519 1160 750
3689 417 223
4568 2056 989
5370 2615 -397
4260 2214 -747
3736 4179 -322
4012 135 -459
526 1790 -387
7604 3451 42
4591 388 -230
6289 5765 -10
8298 3951 67
2251 6280 -935
6380 1758 605
6414 3554 -747
292 6410 -736
705 6222 963
7975 4877 762
671 7815 -163
8264 7925 827
6306 1305 -641
452 2889 989
542 940 -995
7155 4084 -778
286 5792 544
7291 7720 -225
6940 876 -782
810 6264 -126
3037 701 364
7643 8091 -836
6650 3873 -92
3861 5836 -47
1452 5515 57
1070 3845 499
666 7958 -98
7882 785 -272
3507 4743 616
2891 2216 -340
406 2602 748
7980 1600 -998
1075 1901 147
7547 1473 178
5057 2775 114
1369 4044 555
2503 944 -922
6936 1871 -114
4523 3633 914
4514 492 -386
7506 1623 289
3705 380 866
1106 3940 187
3375 6129 415
6376 1913 151
6543 81 606
2414 6473 334
234 2977 65
7653 7153 -721
2955 2576 -580
5855 7179 972
7207 6923 878
2206 4107 -854
5839 249 370
6623 5174 -596
4382 5134 -760
6167 1252 -203
4039 1748 611
4020 6521 969
5530 3645 -955
5384 611 612
3766 2797 -76
2220 6061 959
2839 2185 129
7597 2515 -843
7024 947 -528
3562 4666 -556
5831 1854 734
8082 2455 -773
772 6807 973
3680 3529 614
3037 1771 -572
5623 3628 -500
440 6289 -982
7970 6054 502
535 1531 -67
7291 6736 -754
552 4890 -78
7822 4678 -570
7328 2065 768
8089 4082 905
7102 2606 429
2177 3009 82
4685 1507 -697
6558 168 544
6525 4963 649
2502 6901 823
434 870 -729
2972 176 503
7853 3991 772
1329 6901 -68
7321 1583 -719
3696 2026 961
4089 61 -30
8305 5202 723
2607 5377 -975
5211 1993 758
4030 4076 855
1396 7766 -742
4983 3890 377
217 6179 174
7862 5625 587
452 878 766
1499 6772 290
1384 3527 -532
4289 5548 285
421 6282 -242
6557 7126 -576
6770 3332 -846
7407 506 -68
1998 4479 -795
8165 8110 575
1757 3253 -253
7150 8067 -819
5279 6329 750
4153 2032 -611
6145 3217 50
2845 777 -244
5175 1111 -807
6093 256 159
1559 6767 750
4511 3734 63
3096 4519 68
5300 5421 47
3254 6585 273
3349 6806 -351
1909 99 885
2099 4891 -995
4355 3681 -428
4238 5073 125
268 2815 223
612 7307 391
3147 963 981
3815 4832 -41
4386 4139 -864
965 4963 -152
4616 5461 -150
3285 6315 984
749 6216 939
1346 338 -580
89 1813 701
1738 4899 34
7390 3071 769
7762 2840 1
2772 3604 184
170 5581 -752
2745 4055 -498
2086 6797 692
1121 4712 -292
3190 4371 596
7226 3598 165
308 5716 -968
95 7786 -446
3331 3571 -270
7689 2512 557
6386 8292 319
2449 3801 -364
3629 7724 30
4597 7785 -215
6871 4176 487
6222 2651 -266
3351 2439 940
2470 5775 -279
6202 1506 -799
6936 2930 -940
6918 1346 480
7445 4484 -490
4726 8100 -785
5656 2425 482
3284 7178 162
1399 3405 57
4220 6260 42
7945 7762 793
3745 4345 401
7277 517 -9
2307 4810 -573
1650 3667 774
7220 678 -50
38 1623 -331
7775 8023 -41
205 5840 -971
429 8304 444
1829 4693 843
2555 1355 313
863 5037 -658
6349 1306 -290
5896 6262 -479
5409 3582 111
4130 2792 23
1774 818 -506
6445 7393 -621
7062 2372 551
2919 124 61
436 1921 542
533 2190 692
8096 189 306
710 41 -2
1756 5076 -225
2733 5280 919
6391 4817 -963
5305 2580 541
3864 3722 139
3182 468 438
4063 3597 -322
6328 2829 347
5378 1253 -305
6058 981 -802
7398 2839 383
7328 8232 770
5281 6734 251
6201 8121 729
4913 2951 -802
5780 1296 96
996 4519 -205
2126 5837 584
6764 3911 -537
5262 5212 479
4766 6517 449
4460 4033 674
7543 361 -459
6879 4278 -817
6342 1218 211
4761 7063 -483
1080 643 -452
7923 3232 -861
2194 3085 -646
7604 5275 26
2222 5943 -537
6354 6915 -963
4716 5423 -314
793 377 -247
4292 4420 -395
8020 3260 704
7930 156 316
48 329 123
7436 7606 636
4850 1308 624
1751 786 -966
2351 2006 -55
4794 8062 825
2617 7182 80
2530 7314 -345
161 6045 -408
3833 1760 210
6512 5484 187
1481 5640 -418
7855 6639 -843
3337 7338 987
4628 8073 369
2162 6726 166
928 100 -145
1461 6913 370
7614 1014 -993
606 2200 456
6917 1692 503
4583 2874 933
2812 6406 -813
3672 5150 693
917 1549 704
3167 3438 698
7883 4269 -484
904 6077 -926
8209 1471 584
8039 1841 -664
3604 6150 560
8060 7134 377
635 6562 497
5972 5444 595
4287 4852 118
6994 8159 -476
1402 7110 -103
3990 7043 216
5915 7312 -492
2716 7130 -202
6667 7234 620
888 239 -189
3655 1905 -734
4862 6979 208
2572 6536 324
5914 7864 403
1211 3663 441
5007 6700 752
6655 1044 -69
5487 7429 885
5615 4101 -963
2764 745 857
1330 1900 -129
6035 5668 193
3177 2681 378
2734 733 -822
5577 4692 -307
5977 1050 -281
6211 4504 -219
3960 6576 571
8146 49 -532
3225 3665 317
2863 1102 -139
7777 2435 -879
655 6995 28
86 6828 992
6335 5369 365
6187 1195 -639
41 3224 191
5640 4765 275
578 2417 392
5200 5291 223
586 5132 812
5189 3935 -446
1432 337 -385
5202 7809 131
7930 7573 -894
3186 4655 -484
8293 4915 -161
1746 2848 686
4400 5908 -352
8214 3074 -327
8117 3599 509
4538 2328 -244
2955 5628 -827
5536 7907 -553
1407 7346 417
1080 3730 -214
113 1563 -307
6065 3690 981
246 5923 167
4380 6571 909
6556 1452 -209
6597 2878 715
7716 7725 -240
1923 7596 629
214 6958 -186
1766 1332 -642
5617 2192 -756
589 1657 105
3260 5835 569
7569 2530 175
583 2500 825
4796 7014 358
2151 5682 -464
7505 5781 -293
508 276 762
4609 1259 -175
1464 8225 -282
307 2988 853
6179 5096 525
1850 809 778
2189 6282 -931
1846 4043 -32
7653 272 745
3863 1950 -286
68 7303 -985
3076 5632 -504
4994 2134 101
4198 4897 -257
1878 3458 -856
793 1760 -188
7035 3862 -541
1732 5979 -763
5081 5369 425
4122 5175 -489
2777 7738 -629
3745 4256 -547
7090 3982 -490
7803 7698 -278
6838 939 333
7411 1970 598
2615 8169 -445
7802 1024 608
7733 6040 -804
7472 351 -870
1176 691 848
3952 7879 -338
4021 4401 -675
6074 7848 -765
2922 6344 -153
7992 4438 202
2113 8055 -819
2311 2928 -351
7522 6263 -420
1126 1237 341
4928 183 -43
6684 1053 -772
7247 5986 -663
2098 4449 514
3845 2501 819
1735 1145 -397
5630 4213 33
4969 6093 -556
4229 8246 787
5718 6745 -680
2835 5183 -901
6452 5193 -857
628 6317 266
7739 5165 -838
5886 736 -99
5831 5844 -128
5970 4824 -264
7863 3821 691
1023 1758 720
7301 5870 -345
1948 4136 85
1199 8202 810
6909 6631 -286
2493 1139 444
86 2233 630
8267 3189 -415
6958 969 -130
4378 5045 -519
7814 2543 554
5818 8179 472
4887 5994 -452
6376 1794 614
6075 5835 -433
2611 5374 -686
4315 6440 -975
6915 5199 -715
2247 4893 -278
3411 4134 -486
2906 2610 -85
7989 6479 200
2677 663 -156
6702 7507 -653
1703 6156 -707
5358 661 -625
4946 7714 561
5257 7597 589
5416 3742 832
3172 1822 958
2907 2139 957
913 3752 -483
5684 527 158
8010 4746 -170
7645 2871 128
742 1835 981
1220 4904 -300
6771 2519 -510
2584 318 -170
7940 8252 318
6283 1038 249
4613 2268 -817
7630 674 424
3223 4224 -614
7878 5472 662
5146 3848 299
4022 8167 -484
5244 7903 738
2822 1976 -933
1423 5193 -748
2178 1091 -482
5376 2076 29
1503 4686 -503
2285 4109 -859
728 3423 100
5547 4778 126
6313 5728 -509
19 7402 -719
8264 3660 571
972 1455 852
2834 3569 26
7259 4101 -329
704 2547 258
3046 8014 60
5755 6566 -777
2919 4834 331
5621 7077 944
4458 7534 -724
4124 7124 800
7747 1642 692
6045 2864 -709
4181 3194 -266
723 3410 6
5613 8180 -97
6306 4775 722
4216 8276 101
4781 7814 384
2264 7119 -420
1217 1243 -727
127 5580 -64
1600 646 770
1892 3475 -448
1774 4649 30
283 5326 481
7270 7555 -153
5620 463 -825
227 1602 -836
3362 2677 287
4917 3921 179
7565 8230 -589
3398 4852 691
3083 5334 500
6591 4671 -499
3963 2428 157
7031 4920 -317
1913 2552 -449
1974 5019 899
592 4712 718
7303 7587 -325
1496 7849 -860
6736 6428 544
7909 91 -6
3754 2100 -372
3553 6999 -737
6683 2500 -194
5232 7091 618
2005 4064 484
2194 844 801
1462 6195 -416
529 5878 456
2011 3789 -470
6501 5911 840
567 513 -59
4424 8040 -541
3094 161 290
6693 408 708
5819 4394 141
2851 1391 -390
6131 7320 -709
705 6695 -154
7828 5664 -761
5033 47 -824
457 8085 -815
5423 1612 355
6590 3326 489
2601 7190 209
5903 352 936
6138 1462 -322
3561 2202 983
4726 6384 151
3234 3505 -94
5649 958 -752
3294 7732 533
5853 1333 -75
4186 5583 171
1775 4796 -446
3778 3285 -814
7997 2592 -975
2751 4932 405
133 7405 703
77 6055 117
4331 1619 -685
7284 416 220
2004 1034 219
1213 7921 184
3824 4288 125
914 7350 -966
4187 7011 88
1481 343 686
6240 5241 743
6622 7737 911
5433 5909 -781
2712 5255 658
6761 3133 874
743 8079 -341
8252 564 287
3336 3752 360
7046 3120 -764
7553 6562 300
4957 6545 79
3611 4223 316
4517 7834 489
2763 1280 978
3117 2378 -366
7331 7563 626
7761 3142 -862
5951 2374 397
417 6801 -68
1782 8241 -100
7178 3170 -108
7087 5270 -25
4156 7654 -447
4241 5001 -4
7789 7374 -910
729 619 -320
3659 7984 281
1648 7911 332
4423 2811 217
7340 6521 423
5036 1538 418
4205 5762 -920
5256 4499 -960
347 2854 -393
7216 4946 -850
3138 4135 -333
8162 4077 -318
7660 3753 835
6022 6999 465
2817 6709 144
2808 4285 54
1525 3106 837
7773 1623 788
8043 1948 106
6439 494 692
6160 7913 754
7883 3587 -288
5103 2953 -184
5246 1983 -109
2956 6565 -806
6997 8068 450
6949 3298 490
4896 1170 840
3488 7179 -945
5903 2194 68
3951 1941 609
6431 4432 663
5393 2224 -992
1193 2619 915
5041 7484 -132
2978 2261 126
5630 7028 453
3499 3566 898
5187 5152 -672
1411 1182 326
4086 6123 -225
23 4461 57
5405 2647 -541
1869 3543 -884
2085 4319 964
1321 4541 677
5643 7377 -381
3824 8112 732
2680 300 855
5640 6045 967
7920 2353 -689
7024 5684 842
1525 2073 -432
567 739 854
6803 2890 605
3526 5660 -407
7962 2540 377
4759 2171 770
5005 6275 -681
1796 2754 -670
6007 1578 645
4597 6791 964
2599 7736 662
6088 2205 752
5072 2182 438
1690 4691 813
5681 2231 -308
7618 6380 -609
4390 3975 63
4343 1721 -105
1224 4226 753
3746 5067 -873
4355 2718 278
2922 929 349
7373 7876 938
4595 1244 632
2170 5144 -4
2467 5292 261
4149 3001 -842
1989 3972 150
927 6753 -676
604 6842 224
7453 1444 555
4659 7490 655
7051 6087 -94
2600 5942 727
1150 4841 218
2993 8069 376
2647 4989 252
2371 1366 229
1604 6538 864
5434 5703 208
7492 6791 -751
1997 2479 -301
1792 253 86
168 6745 -478
6788 2816 -944
6674 3289 -363
289 1980 -496
8156 4553 363
3463 5092 184
7316 7122 -977
5592 1803 301
475 3807 875
634 2654 576
8216 2759 29
3549 493 29
3433 682 -263
6886 4796 -837
3089 5089 -307
2041 3160 -74
4758 96 731
1255 7126 872
7137 2677 -904
7872 7484 818
765 171 37
3031 7241 -201
1234 2010 484
5020 4819 527
2882 2908 -264
5709 4051 267
3956 2270 -283
953 659 -484
4572 5726 356
624 2046 -206
5412 6053 -64
4010 245 -91
3992 1064 696
796 7485 -122
5653 5079 184
3094 3642 686
2851 2717 -888
5069 7309 71
4571 1334 852
7939 3315 -22
8032 6616 853
7871 6926 -59
4961 4609 -659
7981 6201 10
249 4446 382
4672 244 216
4876 6284 -935
2880 2442 684
6932 8269 -447
2252 5753 165
2650 7851 948
231 5288 -709
2144 6575 -302
4637 1725 922
5111 6628 145
2544 3326 240
6926 4909 -931
3771 243 -232
7211 3992 875
5565 6836 -732
5644 4645 -19
6228 2321 -667
1569 5143 -276
1646 204 419
5885 3247 376
2330 4592 -411
3416 6250 479
2786 8131 -534
1292 6863 -385
7028 422 -936
324 2030 751
4703 6859 127
3139 3398 -256
157 2992 316
3704 8212 -224
6352 2546 747
2803 1644 -679
2388 6121 -145
3295 5895 -597
3023 3957 151
3460 3514 -87
6918 2064 483
5701 156 818
4674 3483 -334
6287 980 411
7082 3417 -962
3013 3744 680
6413 575 -502
4056 1460 581
4952 3858 -641
6873 2205 540
2726 996 676
7508 7911 536
878 7177 341
6236 4145 53
685 103 587
6696 7821 -753
8257 3015 -150
6213 1809 266
6409 7466 333
6595 1332 871
6901 3302 -257
3945 3956 -853
6375 3672 845
7913 2245 34
5153 4325 -483
119 5432 -121
1853 1491 111
8068 3532 988
479 5501 184
1747 5984 405
2244 6 799
2183 871 595
5386 5744 -692
1450 2081 74
6244 4946 -785
2525 5576 -793
1433 7750 -868
2086 2704 79
2057 2041 -949
6242 5000 597
6465 8166 875
6512 7285 -828
3602 7196 606
2330 1441 -175
3024 5788 -378
4635 8147 86
6065 2859 379
5991 4085 561
1545 4996 -766
6643 6390 -17
4201 1370 851
645 3721 -296
8255 3274 142
3174 1956 -761
1221 3790 -128
3494 5127 -518
7306 3587 -960
1926 2931 864
1568 4866 630
1831 2371 741
3342 4398 -337
3559 7808 651
6404 6849 86
7508 3481 -635
5233 318 163
7508 3633 -425
7339 1253 -426
2832 6877 403
3486 3511 762
3225 6494 -828
2897 7082 608
918 5312 167
939 3952 -69
640 4319 -228
1860 4808 -932
3810 383 645
652 5409 -270
1249 8054 474
3409 7205 40
7351 2445 -691
7492 2642 733
1937 3786 -741
2913 227 -789
5277 4637 757
6487 2917 404
7236 1670 439
3927 1656 548
6466 7245 310
7252 3569 630
2613 6702 -79
7776 2777 70
3695 3839 413
2754 3228 158
7918 2896 -521
8123 4761 50
8097 3443 924
7026 3245 258
4173 4774 735
7828 4134 -115
3098 4448 343
3305 373 -846
5835 3221 485
7585 4117 818
2873 7443 -819
8113 2702 -370
7196 4275 762
8296 7012 -397
7832 7590 -227
8235 6842 863
3378 5842 742
157 3753 875
7526 5029 -958
1981 21 -694
7714 4890 -551
1925 2509 -709
387 7249 -977
1040 6877 776
1552 1754 336
950 3536 -431
5050 4143 -634
2669 3967 -354
2833 770 -27
4325 5396 905
766 6054 995
6189 79 487
8193 431 415
5840 2568 393
4391 2027 908
4936 2140 -775
3800 6786 246
5995 7247 45
4021 877 462
7804 2323 779
795 3729 84
940 1956 -954
4682 151 -225
1 6670 278
4269 7756 -421
5342 4558 -710
6593 2985 238
6536 4694 -943
6273 4296 585
6865 3772 37
4369 3232 439
6823 7561 691
1283 1180 -229
5668 1836 431
3555 4630 -318
5099 7149 246
5411 4851 288
464 3962 935
5175 1034 -947
7343 1531 205
3102 5126 102
4628 2693 347
3238 7965 844
7132 6996 -310
4965 2182 865
8117 5192 838
1138 2245 919
551 180 769
7383 29 -264
1163 5662 -384
2665 7246 476
6644 6219 -844
2087 5504 18
6917 6592 -768
2966 6802 -941
2167 6117 173
4777 1980 659
2083 843 -83
7729 2029 414
6821 1968 726
7038 476 750
